"customer_id","age","gender","subscription_type","watch_hours","last_login_days","region","device","monthly_fees","churned","payment_method","number_of_profiles","avg_watch_time_per_day","favorite_genre"
"a6d3a561-5aff-4eb2-b18a-60064af4a2c4",60,"Other","Standard","3.29",50,"South America","TV","13.99",1,"Crypto",3,"0.06","Horror"
"49b003fa-4997-4af1-90e2-c4f8ee1f1779",44,"Male","Standard","1.05",18,"Africa","Tablet","13.99",1,"PayPal",3,"0.06","Drama"
"fc1176e6-bf27-4f67-989e-2bb32af87eb5",60,"Other","Basic","0.27",35,"Europe","Mobile","8.99",1,"Credit Card",2,"0.01","Drama"
"ddc99c73-7758-4640-aed3-4e11d1f22150",40,"Male","Basic","1.18",39,"Asia","Tablet","8.99",1,"Debit Card",2,"0.03","Sci-Fi"
"6c9f98ff-4f0f-4639-85d0-5e401d743a4c",52,"Male","Basic","0.41",48,"Europe","TV","8.99",1,"Credit Card",5,"0.01","Documentary"
"d727f89d-d107-459c-a343-4c7c59015831",30,"Female","Standard","1.21",14,"Europe","TV","13.99",1,"Crypto",5,"0.08","Drama"
"101b4ce6-b2f8-41ab-b6f4-2a3ed4dba3eb",36,"Female","Basic","0.05",25,"Europe","Desktop","8.99",1,"Debit Card",4,"0","Action"
"aaf5f091-7785-48d1-84e9-fa47bf7525e5",70,"Female","Basic","2.46",53,"South America","Laptop","8.99",1,"Crypto",1,"0.05","Drama"
"dfc2c37e-28ec-47db-bfd9-87dce42a6384",62,"Female","Standard","1.62",37,"North America","TV","13.99",1,"Crypto",3,"0.04","Horror"
"fdf173e9-3cc2-4211-ad97-6a89ab4c992d",60,"Female","Basic","1.76",48,"North America","TV","8.99",1,"Debit Card",2,"0.04","Sci-Fi"
"0a450e9c-d685-4b05-bd36-cb4aab6a21ed",63,"Male","Basic","0.75",46,"Asia","Tablet","8.99",1,"Gift Card",3,"0.02","Horror"
"a02f28e9-2264-4b14-b562-3098301b12fd",18,"Female","Basic","1.82",46,"South America","Tablet","8.99",1,"Credit Card",3,"0.04","Romance"
"e3d31a6c-7408-4ad9-a763-ea9a744f27de",28,"Female","Standard","4.39",14,"North America","Tablet","13.99",1,"Debit Card",2,"0.29","Romance"
"fd7293ff-a104-4081-b219-8a71ad708cb5",68,"Male","Premium","2.34",44,"Oceania","Laptop","17.99",1,"Gift Card",5,"0.05","Drama"
"9f356c38-182c-4951-b612-e9412297b50d",18,"Other","Basic","3.89",33,"Europe","Tablet","8.99",1,"Debit Card",1,"0.11","Action"
"8329446c-9c38-459b-b296-59f5f19f2a51",37,"Male","Basic","4.98",30,"South America","Mobile","8.99",1,"Gift Card",4,"0.16","Romance"
"7aeada68-2ac1-4864-8292-82cc19d446da",21,"Other","Premium","4.21",31,"Europe","Laptop","17.99",1,"Gift Card",5,"0.13","Documentary"
"242a83be-25ed-4b50-966e-126fa3bda7d0",44,"Male","Basic","4.89",35,"Oceania","Laptop","8.99",1,"PayPal",3,"0.14","Drama"
"19f96bab-f769-4ade-9add-63dd0769e499",55,"Male","Basic","0.12",22,"South America","Tablet","8.99",1,"Debit Card",4,"0.01","Comedy"
"2b17d2bf-926e-4ebf-a591-a9966eed3815",47,"Male","Premium","2.57",60,"South America","TV","17.99",1,"Gift Card",3,"0.04","Action"
"17ec48bb-58d9-4be7-a2d5-ad5f1bd26c9b",36,"Other","Premium","2.85",15,"Africa","Tablet","17.99",1,"PayPal",3,"0.18","Comedy"
"31f8fd87-aea7-4f86-ac51-080bbd39c074",51,"Other","Basic","3.64",50,"South America","TV","8.99",1,"Debit Card",1,"0.07","Action"
"1b03740b-7608-4b96-a78e-b48bebde5337",53,"Male","Basic","3.37",54,"South America","Desktop","8.99",1,"PayPal",5,"0.06","Comedy"
"f4c785ec-5213-4d09-8dfd-af38ed4cc0b8",47,"Female","Standard","4.1",52,"South America","Laptop","13.99",1,"Debit Card",1,"0.08","Drama"
"84bb4a72-f675-48ba-a3d6-aa4b8c828fe6",58,"Male","Premium","2.11",23,"Africa","TV","17.99",1,"Debit Card",3,"0.09","Documentary"
"fe26c901-86af-42bf-a9cf-ec1bc66f6a46",69,"Male","Basic","2.74",52,"Oceania","Mobile","8.99",1,"Debit Card",4,"0.05","Action"
"1b43ab83-77a5-4a8f-b68c-bbb2d21d310f",18,"Female","Standard","2.14",44,"North America","Desktop","13.99",1,"Gift Card",3,"0.05","Comedy"
"cff5d87d-e5d3-46a7-a439-b5d14d3aee6b",45,"Male","Basic","1.92",46,"North America","TV","8.99",1,"Debit Card",4,"0.04","Drama"
"3e453410-a025-42af-b464-f536ad03a150",24,"Female","Basic","3.11",11,"Asia","Tablet","8.99",1,"Credit Card",2,"0.26","Sci-Fi"
"b187ac76-4367-49b1-8c71-afb04eadbc52",57,"Male","Premium","0.55",40,"Oceania","Desktop","17.99",1,"Credit Card",5,"0.01","Sci-Fi"
"e68dd843-5ad0-4f96-a114-fecf95b5f4d6",47,"Other","Premium","1.03",38,"North America","Tablet","17.99",1,"Crypto",5,"0.03","Comedy"
"36fdcf0e-96a0-4a84-80e5-92931c07651c",38,"Other","Standard","1.24",55,"Europe","TV","13.99",1,"Credit Card",5,"0.02","Horror"
"ee80ddff-0534-48ba-a952-aa9e70933650",44,"Other","Standard","1.12",24,"Europe","TV","13.99",1,"Gift Card",2,"0.04","Documentary"
"8766bf34-0235-4bad-b3d3-4d855393ec68",44,"Male","Basic","3.32",16,"South America","Desktop","8.99",1,"Gift Card",4,"0.2","Documentary"
"376a8158-1184-4952-ad53-914e27bc8d2e",21,"Female","Premium","4.07",56,"South America","Desktop","17.99",1,"Credit Card",4,"0.07","Action"
"9a579630-34ed-41af-9605-6d16463f51a3",31,"Male","Basic","4.83",15,"Europe","Laptop","8.99",1,"Credit Card",4,"0.3","Horror"
"99d26b54-a532-497d-891a-457988b8a000",66,"Other","Premium","0.27",59,"North America","Tablet","17.99",1,"Gift Card",2,"0","Documentary"
"26028d11-a0cb-4305-89a4-f481f1dcc51e",70,"Male","Standard","4.17",38,"South America","Tablet","13.99",1,"PayPal",1,"0.11","Sci-Fi"
"d20f17d4-829d-452f-8b9c-28b86a17ba70",67,"Female","Standard","1.63",58,"North America","Mobile","13.99",1,"Gift Card",3,"0.03","Documentary"
"8a796eb5-411e-4659-8712-f55009816c45",35,"Male","Standard","3.65",42,"North America","Tablet","13.99",1,"Debit Card",1,"0.08","Drama"
"0e194852-0ef1-49eb-ace7-3995062e3482",53,"Female","Basic","2.6",46,"Europe","Desktop","8.99",1,"Gift Card",5,"0.06","Sci-Fi"
"8045a861-a968-4b58-89c6-dc15c6fd41e8",24,"Female","Premium","2.48",19,"North America","Mobile","17.99",1,"Debit Card",2,"0.12","Sci-Fi"
"3386b0b9-c2dd-4bc0-aa2f-87fbd712d354",24,"Female","Basic","3.74",38,"Africa","Laptop","8.99",1,"Debit Card",4,"0.1","Drama"
"8b113aca-3087-4316-b980-6925a693dc6e",60,"Male","Standard","1.38",41,"Africa","Laptop","13.99",1,"Debit Card",3,"0.03","Drama"
"d3a4252b-a64c-4b21-99c8-fa78272e30c8",40,"Male","Standard","4.09",37,"North America","Mobile","13.99",1,"Gift Card",2,"0.11","Sci-Fi"
"4875bcbf-cc55-419a-8d9d-cec963f0dc03",39,"Male","Standard","4.19",47,"Europe","Laptop","13.99",1,"Crypto",2,"0.09","Horror"
"57ffc492-dcb6-416b-a4f3-7109014eb262",26,"Female","Premium","3.87",45,"Asia","TV","17.99",1,"Gift Card",2,"0.08","Documentary"
"e8f09351-f30e-4e46-9128-fd3307db7769",21,"Male","Standard","1.02",23,"Asia","Tablet","13.99",1,"PayPal",3,"0.04","Documentary"
"24fae6e6-0303-46ef-835f-1123d6500129",45,"Female","Premium","3.45",44,"South America","Tablet","17.99",1,"Crypto",3,"0.08","Action"
"e9063abe-14f1-4a30-ac69-04109b0bd3a6",34,"Male","Basic","0.35",57,"Asia","TV","8.99",1,"Gift Card",1,"0.01","Comedy"
"6c7a0786-5bbd-45a6-bf15-a8ca2018cb9f",35,"Other","Premium","2.86",16,"Oceania","Mobile","17.99",1,"Debit Card",1,"0.17","Comedy"
"524d67c4-a4d6-46c4-853a-a934c0ccfeea",35,"Male","Standard","3.52",24,"South America","Mobile","13.99",1,"Crypto",5,"0.14","Action"
"57e4fad4-7fad-49ec-aa15-9e560b0fffae",57,"Female","Premium","0.69",24,"Europe","Mobile","17.99",1,"Crypto",5,"0.03","Sci-Fi"
"b91f25f0-5c8f-44e4-80ff-f3f3ed4eb2aa",66,"Male","Standard","3.86",28,"Africa","Laptop","13.99",1,"PayPal",3,"0.13","Sci-Fi"
"ded64a9a-2e56-4024-8a7e-81dc3e63e121",51,"Other","Standard","2.68",48,"Asia","Laptop","13.99",1,"Crypto",3,"0.05","Comedy"
"29152433-d03d-4d65-bc6a-a13f5319a1d4",44,"Male","Basic","1.45",18,"South America","TV","8.99",1,"Credit Card",4,"0.08","Horror"
"54f5cc09-4077-40dc-a4d7-f6fb71e80f17",36,"Female","Premium","3.85",46,"North America","Tablet","17.99",1,"PayPal",2,"0.08","Horror"
"9659348b-2121-44af-ba88-7d3c1e7f84a7",45,"Male","Basic","3.05",59,"North America","Tablet","8.99",1,"Credit Card",1,"0.05","Action"
"76d82511-a6f4-4f45-ba69-2717608c288f",65,"Male","Standard","1",47,"Asia","Mobile","13.99",1,"Credit Card",4,"0.02","Sci-Fi"
"1954befc-d7f8-4599-9ed6-70debad7d22f",30,"Male","Standard","3.31",29,"Asia","TV","13.99",1,"Debit Card",1,"0.11","Documentary"
"a4d2a10a-b24e-4b17-8dc3-095c6a1a2b87",70,"Male","Basic","1.35",46,"Oceania","Mobile","8.99",1,"Gift Card",5,"0.03","Comedy"
"8f35fbad-1939-4a3c-a811-bbe07ef61935",33,"Female","Premium","0.44",17,"North America","Mobile","17.99",1,"Crypto",4,"0.02","Romance"
"89f9379b-bb79-4b69-bdc7-b09d9a1fa20c",56,"Other","Premium","3.39",45,"Oceania","Tablet","17.99",1,"Debit Card",3,"0.07","Drama"
"355644db-e0bf-43b2-8be7-36a1205265c7",32,"Male","Standard","2.91",13,"Africa","Tablet","13.99",1,"Crypto",2,"0.21","Romance"
"7a65b354-9f0c-44fa-a680-0e9d3c87c73e",59,"Female","Premium","1.7",54,"Oceania","TV","17.99",1,"Crypto",3,"0.03","Romance"
"21205edc-2ffb-4dce-b6a4-13ad8a8450bf",53,"Female","Standard","1.72",19,"Asia","TV","13.99",1,"Credit Card",1,"0.09","Horror"
"b76c94bc-af32-4a71-ae69-9a2c713cb696",40,"Female","Standard","4.26",49,"Europe","TV","13.99",1,"Debit Card",4,"0.09","Documentary"
"a338aff4-ae1a-45ce-bea5-bce572efe8c1",68,"Female","Premium","0.2",32,"North America","Laptop","17.99",1,"Crypto",1,"0.01","Horror"
"087f0011-86fb-4327-a18a-536a08edfb5d",68,"Other","Premium","1.67",18,"Africa","Mobile","17.99",1,"PayPal",3,"0.09","Romance"
"adf1a226-5359-44e7-8690-bbe814ff2ac3",19,"Female","Standard","0.93",26,"North America","Laptop","13.99",1,"Debit Card",3,"0.03","Action"
"785e0652-1283-4c68-a635-e96f3140cbcc",62,"Male","Premium","4.25",40,"Asia","Mobile","17.99",1,"Credit Card",2,"0.1","Comedy"
"7116a96f-6d6e-46d3-8176-93513053d545",31,"Male","Premium","3.81",39,"Asia","TV","17.99",1,"Crypto",1,"0.1","Documentary"
"2f5798a1-fb24-4efb-932c-6b0a926a6290",36,"Male","Premium","3.24",53,"South America","Desktop","17.99",1,"PayPal",1,"0.06","Drama"
"7abbcd40-0866-480d-9824-635556dbeac1",25,"Female","Basic","2.53",25,"North America","Desktop","8.99",1,"Debit Card",1,"0.1","Documentary"
"4a8b2fa1-8c5e-47f2-9801-c168aa84121d",70,"Male","Premium","3.19",24,"Asia","Desktop","17.99",1,"Crypto",2,"0.13","Sci-Fi"
"ed0f871a-c1bc-4b93-9f5d-e2d90206146b",42,"Female","Basic","1.52",48,"Africa","Tablet","8.99",1,"Debit Card",5,"0.03","Romance"
"485931a6-ccb3-4436-9554-430fbc8d189a",55,"Male","Premium","1.2",32,"Europe","Desktop","17.99",1,"Credit Card",4,"0.04","Drama"
"4c0287b1-cf45-4107-a454-cd7c56d26948",61,"Other","Premium","4.58",33,"Europe","Mobile","17.99",1,"Gift Card",4,"0.13","Comedy"
"f6ab90b9-5e01-429e-aac6-b858b434b20c",63,"Other","Premium","3.98",43,"Asia","Laptop","17.99",1,"PayPal",2,"0.09","Horror"
"b98db897-f857-4c18-ba27-c667b30c0dfe",47,"Female","Standard","0.55",40,"Asia","TV","13.99",1,"PayPal",3,"0.01","Horror"
"8a229d09-04c2-4922-8645-c46ee272ebd2",47,"Female","Basic","4.69",46,"Europe","Laptop","8.99",1,"Crypto",2,"0.1","Sci-Fi"
"93b8f61c-4375-49bc-a30d-54b4c319f266",68,"Female","Basic","3.07",49,"South America","Laptop","8.99",1,"Credit Card",3,"0.06","Romance"
"3b478fcf-d4a2-4c33-b050-0b45af3c0679",48,"Male","Basic","0.31",37,"Asia","Mobile","8.99",1,"Crypto",2,"0.01","Action"
"12f3fe4c-c868-4e9e-82de-21f630ec1e46",34,"Male","Basic","1.82",60,"North America","Mobile","8.99",1,"Debit Card",1,"0.03","Romance"
"06863a94-2c2d-48b6-8770-af0d3d8a0948",22,"Male","Standard","4.84",32,"South America","Mobile","13.99",1,"Debit Card",3,"0.15","Action"
"16a3e295-eada-4912-a842-8a4ed842d77b",61,"Female","Standard","2.27",27,"Oceania","Desktop","13.99",1,"Credit Card",3,"0.08","Documentary"
"97677cac-6110-4fca-8580-98b42a698b5c",19,"Male","Basic","4.03",20,"South America","Laptop","8.99",1,"Gift Card",5,"0.19","Drama"
"9d8fb170-2207-4356-9a79-049a27db6af1",47,"Other","Standard","3.5",32,"Europe","Tablet","13.99",1,"Crypto",1,"0.11","Sci-Fi"
"e2c388e8-73e3-43f6-930b-1787b2345d9d",37,"Female","Premium","0.83",45,"Europe","TV","17.99",1,"Debit Card",4,"0.02","Documentary"
"532673fd-e1a4-45bd-8652-63aaba3617a6",38,"Female","Standard","4.06",26,"South America","Desktop","13.99",1,"Crypto",5,"0.15","Comedy"
"6232c7ae-f01e-4ac3-845c-0f5a3f151e40",61,"Male","Standard","4.14",30,"Asia","Laptop","13.99",1,"Credit Card",2,"0.13","Drama"
"9d5ba8a6-0786-4b13-9c64-881480979699",20,"Female","Basic","1",32,"Africa","Tablet","8.99",1,"Credit Card",2,"0.03","Romance"
"0c40bdbb-d30b-489e-ac36-91ab09dfdeab",57,"Male","Basic","3.31",57,"Europe","Mobile","8.99",1,"Gift Card",2,"0.06","Drama"
"b4c0a5b3-9910-4d8d-a34b-c7ac6672e6c3",55,"Other","Premium","4.36",52,"Oceania","Desktop","17.99",1,"Crypto",2,"0.08","Comedy"
"0fbffe99-eba0-4a18-b1f4-42b9e249dfae",33,"Female","Premium","0.06",53,"North America","Desktop","17.99",1,"PayPal",3,"0","Horror"
"a981b14d-307e-40e0-b1ac-65f5b3b6621d",24,"Male","Basic","0.75",26,"North America","Laptop","8.99",1,"Gift Card",2,"0.03","Drama"
"2858e12c-4b07-4c7d-98d7-1c54f6e93ae1",48,"Male","Basic","3.88",17,"South America","Mobile","8.99",1,"Debit Card",1,"0.22","Action"
"af8f5153-7336-4fda-9255-900c86922fef",51,"Other","Basic","1.5",34,"South America","TV","8.99",1,"Crypto",2,"0.04","Documentary"
"0eac3038-33dd-4516-99ec-84d02f68a2c5",34,"Other","Standard","1.92",31,"Oceania","TV","13.99",1,"PayPal",1,"0.06","Action"
"2d0da2af-0c0a-45d2-90e2-09bf79d186b2",34,"Female","Standard","4.06",44,"Europe","Tablet","13.99",1,"PayPal",1,"0.09","Drama"
"47bac1f0-d7bf-4c0b-8489-888e89950661",62,"Male","Basic","0.9",22,"South America","Tablet","8.99",1,"Debit Card",4,"0.04","Romance"
"8ef7eacb-b757-4433-8663-81f540a1f53f",44,"Male","Premium","0.62",22,"Africa","Tablet","17.99",1,"PayPal",2,"0.03","Documentary"
"cbd69447-6141-4d27-80e4-3d24b6720c99",51,"Other","Premium","1.37",60,"South America","Tablet","17.99",1,"PayPal",4,"0.02","Action"
"f8a4d03b-fdf7-4ee5-86e9-411e45645bae",22,"Male","Premium","2.14",52,"Oceania","TV","17.99",1,"PayPal",2,"0.04","Horror"
"2c38e8ff-cf40-454e-b3b0-740af2a79dc4",58,"Female","Standard","2.53",54,"Europe","Desktop","13.99",1,"Gift Card",5,"0.05","Sci-Fi"
"ed940bf8-aee8-4084-aea0-c94146d3a17c",59,"Male","Standard","1.86",40,"South America","Laptop","13.99",1,"Crypto",5,"0.05","Drama"
"f33fab0f-cdc4-4f27-927b-71b8540f1645",63,"Female","Basic","1.84",15,"South America","Desktop","8.99",1,"Debit Card",3,"0.12","Action"
"63a5e679-c714-4728-b7b1-bd682373e173",23,"Other","Basic","1.04",59,"South America","Tablet","8.99",1,"Credit Card",4,"0.02","Comedy"
"36c1e728-81e6-4d66-99a2-cc8773d2db30",42,"Other","Standard","0.02",38,"Europe","Desktop","13.99",1,"Crypto",3,"0","Romance"
"351a84a4-4945-4956-a4f9-191886ec3e59",22,"Female","Standard","2.14",44,"Oceania","Laptop","13.99",1,"Crypto",4,"0.05","Sci-Fi"
"17eb2d4c-2069-4247-9ced-33e6af1ccd4f",41,"Female","Premium","1.35",59,"Asia","Laptop","17.99",1,"PayPal",1,"0.02","Horror"
"a7a5f733-c699-45ee-8aa3-22d484d8dfba",43,"Male","Premium","2.23",29,"Oceania","Laptop","17.99",1,"Gift Card",1,"0.07","Documentary"
"de6ffcd0-4344-4bc7-9f81-0a47b718b1c6",48,"Female","Standard","0.81",54,"North America","Mobile","13.99",1,"Credit Card",1,"0.01","Action"
"6733fa88-2c22-4289-8f9d-2738f2f223f2",67,"Female","Basic","0.34",16,"Europe","Mobile","8.99",1,"Gift Card",4,"0.02","Horror"
"16e5f52c-b9a9-4682-bd78-bab672de433f",48,"Male","Basic","2.12",52,"North America","Laptop","8.99",1,"Crypto",5,"0.04","Documentary"
"581e6697-714a-4270-a0ee-fa3f59b0af0c",46,"Female","Standard","3.07",51,"Europe","Tablet","13.99",1,"Crypto",2,"0.06","Documentary"
"803ceff0-36a0-4703-bf52-cad1d975542f",53,"Male","Basic","0.09",18,"Africa","Mobile","8.99",1,"PayPal",3,"0","Comedy"
"73f751c7-8c61-4e76-83b6-452af6a4ede5",33,"Female","Premium","3.91",11,"Oceania","Desktop","17.99",1,"Debit Card",2,"0.33","Comedy"
"b599a0ed-bf0a-45bb-aeb6-0722f73a50fa",67,"Male","Standard","1.71",47,"Asia","Tablet","13.99",1,"Crypto",2,"0.04","Romance"
"da72bd4b-af88-4044-9054-b1256e865aa1",37,"Female","Premium","0.56",50,"Europe","TV","17.99",1,"Debit Card",3,"0.01","Documentary"
"0a66cb6f-a8c4-44db-bce7-81a5c9e5e968",54,"Female","Premium","1.42",59,"South America","Laptop","17.99",1,"Credit Card",5,"0.02","Documentary"
"6c1223e7-81e1-4917-85e5-1a4c20152121",65,"Other","Basic","4.92",44,"Oceania","Tablet","8.99",1,"Crypto",5,"0.11","Comedy"
"9cf92281-2835-407d-8baf-930f65d4a895",40,"Other","Premium","2.14",12,"South America","TV","17.99",1,"Crypto",1,"0.16","Action"
"58edff7e-fe12-4847-9d63-96fca02927aa",34,"Other","Basic","4.51",39,"South America","Desktop","8.99",1,"Crypto",4,"0.11","Action"
"14fd0c3d-7c20-4f74-b705-fc894aafc0e6",69,"Other","Standard","1.33",22,"Africa","Laptop","13.99",1,"Gift Card",3,"0.06","Horror"
"ac571168-447d-4a33-9a0e-9ecf66da13a2",41,"Male","Standard","1.87",37,"Europe","Desktop","13.99",1,"Crypto",2,"0.05","Sci-Fi"
"5f50140b-1f81-4e05-bf0d-e2efdf9d83d0",69,"Male","Standard","0.36",50,"Europe","Desktop","13.99",1,"Credit Card",2,"0.01","Documentary"
"3687107c-7c9b-40ff-86e7-2d0636774a48",20,"Other","Standard","0.68",35,"North America","Desktop","13.99",1,"Debit Card",1,"0.02","Comedy"
"97532dfe-a293-4674-8dc1-1a90ca1e2925",28,"Other","Premium","4.3",21,"North America","Laptop","17.99",1,"Gift Card",1,"0.2","Romance"
"d2a0854f-8b84-470a-8f81-ce7c2949e216",63,"Male","Basic","4.09",55,"South America","Desktop","8.99",1,"Credit Card",1,"0.07","Romance"
"f8c37904-7754-4f4f-a0a6-6c300f52d1b9",51,"Other","Standard","1.12",34,"Africa","Laptop","13.99",1,"Gift Card",1,"0.03","Documentary"
"85745954-f001-4b50-a3a8-89081a78fdb3",43,"Female","Standard","3.24",23,"South America","Laptop","13.99",1,"Gift Card",5,"0.14","Drama"
"44ae8a3c-93f0-4ffa-80ab-a04b49d288ce",31,"Other","Basic","2.82",19,"Africa","Laptop","8.99",1,"Debit Card",4,"0.14","Sci-Fi"
"0bc417ee-3f71-4373-a8cc-331b1aa4a350",48,"Other","Basic","1.61",41,"Africa","Laptop","8.99",1,"Credit Card",2,"0.04","Drama"
"0c872601-857c-425d-813a-07043f66be87",62,"Other","Basic","4.14",38,"North America","Mobile","8.99",1,"PayPal",1,"0.11","Comedy"
"f3763f9d-ced2-4983-9cfa-203770b1f23d",60,"Male","Basic","3.09",35,"South America","Tablet","8.99",1,"Gift Card",2,"0.09","Romance"
"5f4ae876-26fa-4e2d-a50c-06cc47a357a5",18,"Other","Standard","0.24",24,"Africa","Mobile","13.99",1,"Gift Card",5,"0.01","Drama"
"6065d8f7-08e7-421c-ab2c-0f3401c1007e",54,"Male","Premium","4.81",27,"North America","TV","17.99",1,"Debit Card",3,"0.17","Documentary"
"4b3a58cf-f92e-40ab-bfe3-9203f6b813ea",53,"Female","Standard","2.23",22,"Europe","Desktop","13.99",1,"Credit Card",2,"0.1","Romance"
"7e08b75e-d8c2-4370-917d-99e19d660ed3",52,"Other","Basic","4.08",37,"Africa","Desktop","8.99",1,"PayPal",4,"0.11","Romance"
"ecd05571-5133-452b-a15c-58b1d6fcf55b",70,"Female","Standard","2.21",56,"Europe","Tablet","13.99",1,"Gift Card",5,"0.04","Documentary"
"b0e1e6b6-595d-40f5-9190-bda8ffaf670c",49,"Female","Standard","4.38",43,"Europe","TV","13.99",1,"Debit Card",3,"0.1","Romance"
"646fdaf5-1306-44f0-b02d-00ae75a929ae",31,"Female","Basic","3.77",12,"South America","Laptop","8.99",1,"Credit Card",2,"0.29","Documentary"
"a29a6a04-1baa-41ca-a6f8-8975da13ccac",29,"Other","Premium","2.06",24,"Europe","Mobile","17.99",1,"Gift Card",1,"0.08","Horror"
"35687a5e-84aa-4fd3-8a35-6d2c4ede909e",46,"Female","Premium","4.16",13,"North America","Tablet","17.99",1,"Debit Card",2,"0.3","Sci-Fi"
"5709d5c3-d7e3-44cb-a414-0401be7a414d",43,"Female","Basic","1.51",29,"North America","Desktop","8.99",1,"Credit Card",2,"0.05","Documentary"
"f0d90afa-ac9b-4248-9f1f-d262d266696b",44,"Female","Standard","0.55",51,"Asia","Tablet","13.99",1,"Crypto",2,"0.01","Documentary"
"5f99dc80-0876-4938-9f32-32f8121def1d",54,"Male","Basic","2.28",17,"Asia","TV","8.99",1,"PayPal",2,"0.13","Horror"
"b253557e-7e9f-42e7-a964-08409512972c",52,"Female","Basic","1.59",29,"South America","TV","8.99",1,"PayPal",3,"0.05","Action"
"80fa0811-9079-4a4e-bee3-27d5d809118c",55,"Other","Basic","1.38",52,"South America","Tablet","8.99",1,"Gift Card",5,"0.03","Documentary"
"41816b3f-56f6-43bf-9115-971ba7dc242f",45,"Other","Basic","3.95",38,"Africa","Tablet","8.99",1,"Gift Card",1,"0.1","Documentary"
"36490c08-2bed-473e-b421-f79d03e44d36",34,"Other","Standard","1.55",15,"Asia","Desktop","13.99",1,"Debit Card",3,"0.1","Sci-Fi"
"b041cc34-ff46-4f7c-8983-f68f29c0d3ef",23,"Other","Premium","4.46",50,"North America","Desktop","17.99",1,"Crypto",3,"0.09","Horror"
"dd14a766-3108-4397-9422-525fac071e57",34,"Male","Standard","4.26",22,"South America","Laptop","13.99",1,"Credit Card",3,"0.19","Sci-Fi"
"1accc892-44fa-4be9-bfc4-c9168ec4417a",28,"Male","Standard","1.17",34,"Asia","Laptop","13.99",1,"PayPal",4,"0.03","Comedy"
"07c019ac-78fd-4f04-99b3-ed1efce17ed2",37,"Male","Standard","4.65",15,"Africa","Laptop","13.99",1,"Credit Card",3,"0.29","Horror"
"eeafbbe8-c130-4215-98cb-2c50590d4c36",64,"Female","Basic","3.25",44,"Asia","Laptop","8.99",1,"Credit Card",1,"0.07","Drama"
"b6c7f41f-f9fd-4915-a4b5-eb9eddfcca2f",69,"Female","Basic","4.81",46,"North America","Laptop","8.99",1,"Debit Card",3,"0.1","Action"
"a70da997-2a45-4bb6-bb24-e40964941eff",55,"Female","Standard","3.68",35,"North America","Laptop","13.99",1,"Crypto",5,"0.1","Horror"
"b47423e0-fc07-4c45-93e9-5de5f180c69b",44,"Male","Basic","0.6",47,"Africa","Desktop","8.99",1,"PayPal",5,"0.01","Comedy"
"4bb2258b-b1bf-4e4a-8e25-5738517e9917",35,"Other","Premium","2.43",58,"Africa","TV","17.99",1,"Credit Card",2,"0.04","Action"
"45cd4327-0de3-43a8-a581-0bdd0432030d",45,"Female","Standard","2.52",23,"Europe","Desktop","13.99",1,"Debit Card",1,"0.1","Documentary"
"672a8d38-e6ed-4649-8b8f-e31ceedeea37",52,"Male","Premium","1.81",23,"North America","Mobile","17.99",1,"Debit Card",3,"0.08","Documentary"
"b9802ea9-5c98-4d4a-a77c-6de878d22ea4",34,"Female","Premium","4.59",31,"Oceania","Desktop","17.99",1,"Gift Card",2,"0.14","Sci-Fi"
"349f7e43-7477-4e48-860d-b838ad415b1c",25,"Male","Standard","2.96",25,"Africa","Laptop","13.99",1,"Credit Card",1,"0.11","Comedy"
"887de878-c150-46f7-9bf5-58c7ef8ce74e",55,"Male","Basic","3.66",11,"Asia","TV","8.99",1,"Credit Card",4,"0.3","Sci-Fi"
"291d76b3-d8c3-406e-803f-c9e04fb283de",55,"Other","Basic","0.67",24,"Europe","Desktop","8.99",1,"PayPal",3,"0.03","Horror"
"aaa4f493-b841-42d0-a7ca-644ad0512c3a",28,"Male","Basic","3.72",56,"Asia","Laptop","8.99",1,"Debit Card",3,"0.07","Horror"
"565b0478-0a6f-4900-b6b6-285e6656bb91",66,"Other","Basic","1.89",22,"Africa","Desktop","8.99",1,"PayPal",2,"0.08","Action"
"356a678e-8341-481b-b1dd-c3bf8085cdf3",70,"Female","Basic","4.04",52,"Asia","Mobile","8.99",1,"Crypto",3,"0.08","Drama"
"a902ec06-7bed-4c3d-b664-5e26fc183d7c",30,"Male","Basic","1.5",41,"Europe","Tablet","8.99",1,"Crypto",1,"0.04","Romance"
"32484385-55d4-4c6a-ad1a-834abeaaa883",44,"Other","Standard","1.46",59,"North America","Tablet","13.99",1,"PayPal",1,"0.02","Documentary"
"1227b01e-1600-46ac-b14f-3991a895796a",56,"Male","Basic","2.02",23,"North America","TV","8.99",1,"Credit Card",5,"0.08","Documentary"
"64f688c6-0b4c-451a-94f9-48a66dd0139d",48,"Male","Premium","0.84",43,"Africa","Mobile","17.99",1,"Crypto",4,"0.02","Horror"
"d20c3cd3-e949-4026-a0af-1b9392f4d466",56,"Female","Basic","0.8",18,"North America","Desktop","8.99",1,"PayPal",3,"0.04","Romance"
"16baff30-d637-4241-9b5f-1d0451f30375",40,"Other","Premium","0.52",26,"North America","Mobile","17.99",1,"PayPal",2,"0.02","Documentary"
"8b811175-e9c7-4a47-9e23-1b92a6a498aa",58,"Male","Premium","3.2",53,"Africa","Desktop","17.99",1,"Crypto",1,"0.06","Sci-Fi"
